500 34.878
1000 33.244
1500 34.008
2000 33.85
2500 34.666
3000 33.58
3500 33.172
4000 34.252
4500 34.136
5000 33.9
5500 33.598
6000 34.098
6500 33.658
7000 34.58
7500 34.744
8000 34.388
8500 33.622
9000 34.42
9500 34.178
10000 33.39
10500 33.648
11000 34.788
11500 33.904
12000 34.022
12500 33.774
13000 34.184
13500 33.452
