500 34.878
1000 33.244
1500 34.008
2000 33.85
2500 34.666
3000 34.112
3500 33.7
4000 34.574
4500 34.216
5000 34.414
5500 33.316
6000 33.492
6500 33.776
7000 34.224
7500 34.432
8000 33.648
8500 34.394
9000 32.486
9500 34.056
10000 33.932
10500 34.286
11000 33.78
11500 34.384
12000 33.766
12500 33.846
13000 34.364
13500 33.77
