3805 69.004
7606 68.982
11409 69.018
15210 68.986
19010 68.97
23099 73.606
27185 73.554
31272 73.572
35360 73.568
39448 73.59
43650 75.632
47850 75.6
52052 75.652
56254 75.632
60456 75.632
64658 75.632
68860 75.632
73060 75.632
77262 75.62
81464 75.632
85522 73.094
89581 73.064
93641 73.078
97700 73.046
101760 73.08
105823 73.178
109910 73.552
113999 73.604
118085 73.558
122171 73.556
126306 74.39
130454 74.592
134604 74.628
138759 74.694
142894 74.382
146860 71.802
150834 71.916
154803 71.878
158784 72.052
162764 72.042
167143 78.24
171522 78.24
175902 78.256
180281 78.24
184660 78.254
189040 78.224
193420 78.256
197800 78.256
202180 78.256
206560 78.256
210908 77.828
215255 77.816
219604 77.848
223951 77.816
228299 77.814
232110 69.158
235919 69.136
239728 69.136
243530 69.002
247330 69.002
251317 72.26
255300 72.218
259285 72.272
263269 72.236
267253 72.254
271238 72.252
275220 72.234
279206 72.256
283190 72.236
287173 72.238
291158 72.252
295141 72.238
299126 72.252
303110 72.236
307094 72.254
311078 72.236
315062 72.254
319046 72.236
323030 72.236
327014 72.254
330999 72.252
334982 72.238
338967 72.252
342950 72.22
346934 72.254
350919 72.252
354902 72.238
358887 72.252
362870 72.22
366855 72.27
370839 72.236
374823 72.254
378808 72.252
382790 72.204
386775 72.27
390759 72.236
394743 72.254
398728 72.252
402710 72.236
406696 72.254
410680 72.236
414664 72.254
418648 72.236
422631 72.24
426616 72.25
430600 72.236
434584 72.254
438569 72.252
442551 72.224
446536 72.25
450520 72.236
454504 72.254
458489 72.252
462472 72.24
466457 72.25
470440 72.22
474425 72.27
478409 72.236
482392 72.24
486377 72.25
490360 72.22
494345 72.27
498329 72.236
