3805 69.004
7606 68.982
11409 69.018
15210 68.986
19010 68.97
22098 55.878
25185 55.862
28272 55.864
31357 55.818
34444 55.862
36814 43.606
39184 43.608
41553 43.592
43923 43.608
46293 43.608
49289 54.512
52282 54.488
55276 54.482
58270 54.482
61264 54.504
64390 57.506
67515 57.512
70640 57.488
73765 57.512
76890 57.488
81020 74.408
85163 74.566
89310 74.614
93455 74.594
97597 74.542
100742 57.5
103887 57.48
107032 57.502
110176 57.464
113321 57.502
115209 34.344
117096 34.35
118983 34.35
120870 34.328
122757 34.35
125598 51.408
128439 51.404
131280 51.406
134120 51.388
136962 51.442
139343 43.804
141724 43.808
144105 43.808
146486 43.808
148867 43.808
151149 41.982
153432 42.024
155716 42.016
157999 42.0
160282 42.024
163350 55.21
166418 55.228
169486 55.228
172553 55.212
175620 55.192
177480 33.854
179339 33.836
181198 33.836
183057 33.836
184915 33.82
187983 55.366
191050 55.32
194118 55.358
197185 55.34
200252 55.342
203248 55.112
206240 55.08
209235 55.088
212229 55.08
215223 55.104
218130 52.438
221038 52.472
223945 52.454
226851 52.438
229759 52.45
232752 54.786
235747 54.8
238740 54.762
241734 54.804
244729 54.798
247026 41.814
249319 41.726
251613 41.764
253907 41.742
256200 41.726
258540 43.052
260877 43.008
263213 42.992
265549 42.968
267886 43.008
269768 34.252
271647 34.2
273527 34.216
275407 34.216
277286 34.2
280354 55.844
283420 55.82
286489 55.826
289556 55.826
292624 55.842
294909 41.576
297192 41.566
299475 41.544
301759 41.56
304041 41.55
306336 42.666
308629 42.642
310923 42.684
313216 42.642
315510 42.658
318418 52.48
321324 52.438
324230 52.45
327139 52.456
330045 52.438
332850 51.04
335654 51.046
338458 51.024
341260 51.024
344065 51.03
346307 41.248
348549 41.248
350791 41.272
353033 41.248
355276 41.264
357560 41.73
359844 41.756
362127 41.714
364410 41.716
366693 41.736
369074 43.668
371455 43.672
373836 43.672
376217 43.672
378598 43.672
380184 28.556
381766 28.472
383349 28.488
384931 28.492
386513 28.472
389490 53.734
392467 53.748
395442 53.718
398419 53.728
401395 53.732
404389 54.5
407384 54.52
410378 54.482
413371 54.488
416366 54.498
419510 56.59
422656 56.636
425800 56.584
428945 56.62
432089 56.584
436148 73.066
440207 73.066
444266 73.064
448326 73.078
452385 73.066
454211 33.242
456036 33.204
457860 33.188
459686 33.242
461510 33.188
463948 43.89
466387 43.904
468826 43.904
471265 43.904
473704 43.904
475990 41.592
478273 41.566
480557 41.56
482839 41.528
485123 41.582
486732 29.278
488339 29.232
489947 29.27
491555 29.27
493163 29.27
496328 57.074
499492 57.092
