5000 79.984
10000 80.0
15000 80.0
20000 80.0
25000 80.0
28333 53.328
31666 53.328
35000 53.344
38333 53.328
41666 53.328
46666 80.0
51111 71.12
54444 53.328
57777 53.328
61111 53.344
66111 80.0
71111 80.0
76111 80.0
81111 80.0
86111 80.0
91111 80.0
94629 56.288
97962 53.328
101296 53.344
104629 53.328
107963 53.344
111296 53.328
114629 53.328
117963 53.344
121296 53.328
130463 146.672
135463 80.0
140463 80.0
145463 80.0
150463 80.0
155185 75.552
158518 53.328
161851 53.328
165185 53.344
168518 53.328
173518 80.0
177500 63.712
180833 53.328
184167 53.344
187500 53.328
190833 53.328
193426 41.488
195926 40.0
198426 40.0
200926 40.0
203426 40.0
205926 40.0
208426 40.0
210926 40.0
212963 32.592
217963 80.0
222963 80.0
227963 80.0
232963 80.0
237963 80.0
242963 80.0
247963 80.0
252963 80.0
257963 80.0
262963 80.0
267963 80.0
272963 80.0
277963 80.0
282963 80.0
287963 80.0
292963 80.0
297963 80.0
302963 80.0
307963 80.0
312963 80.0
317963 80.0
321481 56.288
324815 53.344
328148 53.328
331481 53.328
336481 80.0
340462 63.696
343796 53.344
347129 53.328
350462 53.328
353796 53.344
357129 53.328
360462 53.328
363796 53.344
367129 53.328
370462 53.328
373796 53.344
377129 53.328
380462 53.328
383796 53.344
387129 53.328
